Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
45.922335249999996,1640.6925499999993,,,,-0.05546875,0.0322265625,-0.98642578125,0.04084455357729425,4.308963991223233,16.024792671203613,9.55258231163025,21241,21396,153.07612015965532,91.52343399670642,59.815108367501026,0.04709811419029598,0.02816651038679804,0.82021484375,,
46.390020250000006,1629.0005374999996,,,,0.00439453125,-0.24462890625,-0.9357421875,0.03909558421444677,4.129097494165845,16.048770332336424,9.0523202419281,20979,20979,145.27743935084808,85.89550935044,59.152734103285965,0.048081316750516495,0.028439832849851267,1.0498046875,,
46.860436500000006,1617.2432375000003,,,,-0.097265625,0.01650390625,-1.056640625,0.037195961915857965,3.997849941046622,16.071290016174316,8.677711153030396,20613,20616,139.45923111892142,80.31110241246208,57.65217940966001,0.04981534321241886,0.028706141718894965,1.439453125,,
47.321855000000006,1605.692525,,,,-0.06630859375,-0.0076171875,-0.99443359375,0.03548428533451284,3.7949384921619997,16.095310115814208,8.176654624938966,20181,20182,131.60469913710776,74.99922884585796,57.001794629122415,0.050610409436995546,0.028847064936664363,1.37958984375,,
47.78686275000001,1594.074875,,,,-0.0884765625,-0.02294921875,-1.01689453125,0.0339911495434048,3.6158978380881823,16.11571388244629,7.77585129737854,19775,19775,125.31282147373027,70.39429271776136,56.18762541821907,0.05138272298046116,0.028866367853870086,1.10283203125,,
48.25996575,1582.2518937499997,,,,-0.12275390625,-0.1111328125,-0.9703125,0.03238175777999999,3.4771584323896385,16.134536838531496,7.3580821514129635,19384,19382,118.71879315635297,65.72792775264193,55.38643715847411,0.05291782681494607,0.02930154784617103,0.9640625,,
48.730062249999996,1570.50291875,,,,-0.0708984375,0.045703125,-1.03408203125,0.03120895109010722,3.3505899175193363,16.151599407196045,7.059622645378113,19038,19032,114.0222672826762,62.209336981030575,54.63250770171154,0.05392401330460129,0.029421848544822646,0.92392578125,,
49.20587175000001,1558.6184187499996,,,,-0.04296875,0.00234375,-0.99912109375,0.02962129882344531,3.196162264559467,16.17084197998047,6.671174573898315,18622,18622,107.8778218475336,57.77002298925446,53.55843260440897,0.05536287512532082,0.02963880634901021,0.86435546875,,
49.688075000000005,1546.5611624999997,,,,-0.12724609375,-0.38935546875,-0.99296875,0.028118016857469546,3.051462314365784,16.189638710021974,6.303600525856018,18202,18200,102.05261893843426,53.597063606096086,52.52818308013106,0.05695976647679894,0.029911372413552986,1.06630859375,,
50.16019275000001,1534.7468124999998,,,,-0.05419921875,0.03603515625,-0.98759765625,0.02650202825453089,2.890717415209749,16.207257556915284,5.9238543033599855,17785,17786,96.00899459134189,49.366276945025646,51.43777988251586,0.05856608696010554,0.030119641451666603,1.2865234375,,
50.629450250000005,1523.0178062499995,,,,-0.08681640625,0.020703125,-1.0283203125,0.025483373215896953,2.764712940348388,16.226218891143798,5.693168997764587,17414,17414,92.37825083449279,46.475978326578,50.328991415057885,0.05950615140560224,0.0299410853310872,1.0125,,
51.1044505,1511.1446812499998,,,,-0.05361328125,-0.01474609375,-0.99013671875,0.024699837970278016,2.6738375329229456,16.238476276397705,5.325029635429383,17098,17095,86.4698610017435,44.21894281079507,51.18794182445842,0.06048818499631764,0.030957872808296025,0.80830078125,,
51.57609325000001,1499.3455312499998,,,,-0.04423828125,-0.03837890625,-0.99638671875,0.022851573716241042,2.539601768605627,16.255722522735596,5.114037895202637,16633,16639,83.132063659288,39.818376662677956,47.94424488914383,0.06380225327063269,0.030575230220707517,0.8080078125,,
